PERIOD,TARGET,EDVDM,DQXAB,KHFWG,KQDOC,IRKOX,PEPYL,QVEWW,DGHGR,ICGRJ,HSIOM,EKGJX,MWBDJ,ENMEX,WBCNW,XYFRF,BIWBE,MERVJ,FGQVN,KSCSZ,CUNBJ,LEEIA,ODPOC,BRYWC,NJIIZ,TVTQH,PHCRP,XUKCD,LIMUE,VEQKA,CMPMP,USPLV,OMLJD,SMSTS,EFBBA,ZQHHT,OKQPF,XRSXD,NUCJQ,HBOKK,ZARXQ,TUCND,NYQQU,VHZVZ,FPSXN,ODZWJ,GPPZF,MRSRZ,BYSDB,OUONZ
41,-1.802181357,2.333141465,-1.273393258,1.162387623,0.363510728,-0.491069338,1.342437197,-0.530381748,1.566308005,-1.48385542,-1.163047697,-2.830452624,3.24795989,-2.936866242,1.645164841,-0.470818524,-2.354297023,-2.397035533,0.248526093,-0.897268974,1.262721724,-1.954472189,-0.224842146,1.683947976,-0.035281936,-2.473237197,0.346424907,1.413025019,-1.557994247,-0.467711857,2.856107261,1.702668707,-1.800344587,0.29655898,-1.734933669,2.174670263,4.922203054,0.330145305,4.107980874,2.995295964,0.014104316,-2.495651588,2.125999176,-3.585022339,4.980227329,0.527700439,2.628982374,0.072872349,0.214963707,-1.275712469
42,-1.361477201,1.647578027,0.569146342,0.655273272,-2.05010277,-0.248576842,0.10558879,-0.388589079,4.692877803,2.022953503,0.772102652,-2.034672431,2.311323822,1.441214433,0.953264924,-0.38657802,-0.52010035,-3.518358234,1.943177568,-1.216975526,0.073341603,-0.333102339,2.120592623,-1.624843339,-0.128062123,-0.745501761,-0.975924128,1.210503116,-2.25094493,-2.340882993,2.306566273,-1.215129271,-1.181826374,-0.789127237,1.527642315,1.23343068,2.505140703,-2.426711708,2.221289243,1.87045099,0.596030148,-1.363155625,0.250945661,-2.74683011,0.115819314,1.521504106,2.384884323,0.045817999,0.081499872,-0.407879254
43,-0.840810833,3.955708849,-0.889546372,-0.48488811,-0.825061389,-1.076801403,-0.649962784,2.815801086,1.839653221,2.649586591,-0.586372342,-2.446497313,1.167567848,-1.523081392,2.469610848,1.010717411,-2.342691574,-3.766719009,1.749494373,-4.249760697,1.041274877,-1.151040233,1.566746286,-1.431622866,0.393337992,-5.064681252,0.313129817,-2.149511239,-3.023619359,-1.336230818,1.508571675,-1.789939734,0.315045061,0.048128018,-0.337946973,0.525676127,2.240435113,-2.460190562,3.355937033,2.545018926,1.117236222,-0.843365184,0.769325612,-5.065061779,2.223359322,0.165468254,4.367232388,-0.409012861,-0.012435674,-1.415372361
44,-1.112521539,1.422497838,-0.603831815,-0.978894711,-0.733327492,-2.020065752,0.400159427,-0.634523091,4.32863942,-1.53364723,0.738129793,-2.164906034,0.735015224,0.760062943,2.176453804,0.115331955,-1.316874243,-2.115325864,1.554522713,-2.214571083,3.865292969,-0.568448432,0.900598288,-1.925389472,-0.589495439,-2.346902179,0.004256223,-1.867346408,-1.641331923,-0.45146476,1.863141048,1.123061676,-1.543885894,0.10366045,-0.159488755,0.264277461,2.586949502,-1.008452946,2.9548255,3.617847353,-1.366738583,-2.27234441,0.852296474,-6.287987287,2.611896843,-0.327911456,1.452116514,-0.519563994,1.010632394,0.171873777
45,-2.257964554,0.024313128,0.820869564,-1.278694878,1.09551504,-0.521982337,0.886858481,1.115776546,2.02266693,1.347993834,-1.073990994,-2.204237619,0.792213367,-0.583107479,1.721925511,-0.254853077,-2.07270337,-1.294560389,0.656349925,0.135911108,0.168919383,-2.229789151,0.394567371,-0.464714346,1.130088014,-0.994313012,2.043884912,-0.893454024,-1.345014005,-1.330848191,0.794934354,1.31503856,0.641619954,-0.294202821,-1.158292266,1.929417439,1.812410728,-2.078212178,0.800497718,2.645745706,-1.811499387,-1.130022347,-1.247374759,-2.363533025,2.370367699,0.533975234,0.20254344,1.05002389,-0.827917566,-1.893986534
46,-1.995266272,-2.026980777,-0.835038561,-0.662412618,-0.056589921,-0.121572394,2.188958725,-0.972151615,2.86206381,-0.525391457,0.264315572,1.134211826,0.62399269,0.08344482,1.673188251,-0.369917444,-1.311608477,-0.42343857,1.264673553,-0.989454017,-0.030582805,-2.083626752,0.329949009,0.470150128,-0.184636619,-1.095558858,-0.714255981,-1.136809871,-2.39303013,0.04066272,1.772973199,-0.043872139,-1.295063039,1.470602807,-1.713059216,2.023384776,2.365451174,-0.518323054,3.30849545,0.655267113,-0.877043772,0.772531948,2.760038441,-1.416727925,1.263549459,-1.380279057,0.708865477,0.440676059,0.970397153,-1.082636985
47,-0.027581114,4.560762378,-0.706473693,-2.362430084,2.20728565,-0.194439872,1.19099717,0.991066561,9.261698888,1.173541941,-1.049149144,-1.069840688,2.835642596,1.294598108,5.936501636,0.267430596,-4.844065067,-3.292341954,2.471303638,-0.834414732,-1.612583749,-3.538528291,1.320877885,-3.717881963,2.009986265,-2.46583737,-2.234055145,1.741867724,-0.557096638,0.738784237,2.565928961,-3.629614359,-1.497299533,0.516453514,-1.868838448,2.737885782,4.817081494,-6.705050545,3.060078999,1.164836074,5.187875992,-2.366834149,5.197985172,-4.887632582,1.070058504,-0.366540609,5.859375645,0.557310006,-0.291942874,0.603385699
48,1.769489899,7.232926368,-2.293356344,-3.88722468,2.992516629,0.307493226,0.904191325,2.257816401,6.738833368,-1.146984447,-2.768947174,-4.838204915,5.166038688,-1.46948748,5.53376582,0.615150568,-5.142079428,-1.972715298,0.982320862,-0.975658823,-2.856463898,-2.18304985,2.058183358,-3.174333634,-1.411062506,-1.388770501,-0.468146996,4.139726282,-1.941006924,-1.799368561,1.540882695,-2.021621755,-4.492679785,1.587034797,-2.169757879,4.23074133,3.393125208,-7.1078974,2.742488239,0.628825129,7.956914558,-1.365965702,5.42017375,-3.150019189,1.595952924,-0.750606724,2.259057824,2.136895465,-2.16894095,-1.927205653
49,0.052003252,3.949905739,-0.810485419,-0.496630525,2.54408869,-1.726799146,0.869005781,1.900666253,5.862276675,0.634811296,-0.800762664,-5.553131657,1.065500005,-1.123386384,3.642721265,-1.520680121,-2.589695002,-1.11550997,3.139928197,-1.220718342,-0.742775436,-1.292301391,2.893458758,-1.527904569,2.002505082,-2.273111027,-0.927490442,-0.133179567,-1.080566605,-2.321672876,3.570405382,-2.297765919,-1.125838658,-0.708955832,-1.626063881,2.742118297,2.483580494,-4.968525125,0.811626062,-1.787175268,1.603959835,-2.911797855,2.108603322,-3.70918172,1.686480663,-2.150904646,2.952337962,1.189456529,-0.799925852,-2.635420858
50,0.103439469,3.664516705,-1.408140814,-1.013476231,0.662915326,-0.849959842,1.818869794,1.069439993,2.543094572,0.303636063,-2.656084416,-0.942566674,2.400111508,-1.226282892,3.753880933,0.041862989,-1.695203718,-1.91767092,0.211567955,-1.206113615,-1.436055313,-0.097662808,0.315370735,-1.254801798,2.790735509,-0.560404648,-1.47898032,3.717396108,-1.66702008,0.307755744,1.105854037,-0.410313366,1.479715419,-0.146372378,-0.717365842,2.272277355,1.473432761,-2.556629164,2.675482613,-0.439705402,2.54268696,-1.5199211,3.081993335,-3.23927256,2.160636293,-1.143156548,2.878103701,0.552991892,0.462300627,-1.445042315
51,-1.569214591,0.601803189,-0.275720796,1.075581219,-1.529899027,-0.524606377,0.05934938,-0.340290301,0.094944638,0.783782044,0.004322365,-3.300322828,1.701670052,-0.515867062,1.363045529,-0.564739193,-0.817083618,-0.875695509,1.545460811,0.405090954,3.771410806,-0.307540031,-0.522140086,1.030716757,0.887490987,-1.728064674,0.638009568,-0.7226675,-0.045668856,1.198722897,1.976709749,0.000966212,-1.694602292,1.00319782,0.61812271,1.652621043,2.038525003,-1.347369554,0.32913017,0.122458204,-0.023681675,-1.135898388,1.639926655,-1.188984613,1.680351267,-0.927821255,0.562415021,0.845149624,0.673647149,0.557496357
52,-1.609367095,0.289566605,0.829589588,0.078919267,-0.526825224,-0.554919849,-0.96315358,-0.696557932,0.763751465,2.538059214,-0.814938693,-0.560773131,-0.753637347,0.499659846,1.153524835,-1.266836001,-0.767052416,-1.675664572,0.726899831,-0.806475043,-2.629904545,-1.094054391,1.088004427,-0.132850398,-0.368092002,0.37591979,-1.897913117,0.504465432,-1.456224684,-2.703564002,0.30277463,-0.63326667,-0.330581075,-1.276701485,0.063194696,2.312444002,0.814046591,-0.053592751,0.31012725,0.289123182,1.785977521,-2.346531129,0.355445188,-3.001505776,0.559001876,-0.129348701,-0.157329911,1.480236368,0.639222021,-0.485102642
53,-1.349475042,-0.265177283,0.882738156,0.674490895,-1.358306667,1.200499834,1.389711536,0.872115892,0.218027758,0.153230739,0.679634763,0.113125577,-0.805373609,-0.036349019,0.343727722,0.624529145,0.385331353,-0.82852348,3.570731395,-1.354723139,2.457140072,0.679079681,0.422945025,-0.454605821,-0.382229503,-1.029487254,-0.10909004,-2.152822288,-1.58023212,0.154433598,-0.77874267,-0.59179215,-1.539693527,-1.402677043,0.576598927,-0.545285941,1.561186676,0.637604528,0.193179803,0.768884446,0.291580147,-1.374684182,-1.493605276,-0.24485256,1.326070037,1.698855344,0.232145506,-1.022088896,-0.478077039,2.397039406
54,-0.525460978,-0.165601643,-1.309976685,-1.623410676,1.275411462,0.159011485,-1.448993864,-2.215685773,2.864021862,1.317886474,-1.199079356,-2.496077087,-0.097612077,0.153847056,2.50546656,-0.641822891,-1.418281454,0.104154952,1.237563794,-1.638428615,1.175252516,-0.988249597,0.334586456,-1.753634297,-1.784382498,-1.102269948,-2.046965865,0.522399768,-1.411123028,-0.588629938,-0.136604825,1.790970581,-2.199149729,-1.063061329,-1.878861,1.447516953,0.756789028,-3.484739071,1.017960703,0.532913119,-0.891970938,-1.591628384,0.876220943,-0.616226745,0.526792661,0.182318055,1.34047875,-0.143153285,0.271465537,-0.712449543
55,0.999992612,2.458981525,-1.833012395,-1.854475969,2.981328909,0.522881934,0.089994049,2.324403832,2.3656775,1.391688951,-1.594222385,-1.05925439,-0.388485439,-0.939415109,2.982220723,0.18619797,-2.728801863,-0.745575234,1.62705097,-0.018558395,-1.846895483,-0.754274081,1.721812456,-2.603017932,1.236388755,1.505387882,-0.94499814,1.891496428,1.354309839,-1.317216272,-0.768417849,-2.30795808,-0.721087733,0.832163091,-1.349630865,0.498036608,0.385040742,-6.78767843,-0.198286738,-2.584120272,1.563875712,-0.021944742,2.603793393,0.706343924,-3.266461079,-0.64090033,1.176951742,0.596595281,0.253283639,-0.725290579
56,0.486877186,4.339285076,0.566237213,-1.874533694,4.923738183,0.408287215,-1.052412504,0.912316982,4.221223475,-0.760156816,-2.700218005,-2.885249362,0.327986954,0.236034897,1.324417073,-0.141427463,-1.248384142,0.557065515,1.680373466,0.317778872,-5.378276878,-0.331772603,3.861565819,-3.50423473,3.432558257,-0.362473696,-2.031364321,0.845533026,2.980187169,-0.373139622,0.920199127,-2.22265796,0.244346393,0.024807295,-2.551833951,1.542847392,0.048731224,-4.399113131,0.698798058,-3.404847938,3.598513684,-1.605195416,3.421158831,1.294983826,-2.181292446,-1.97396782,0.435400047,1.238338518,0.280241325,0.879533027
57,3.269625601,3.012262222,-1.255377958,-3.858197897,3.177214591,-0.267002878,-0.581818156,2.13063298,5.296747406,-1.518613562,-1.713926072,-2.831503617,1.632085228,1.682631555,1.6862686,0.7137863,-1.314774165,0.282543134,0.73056956,0.267119787,-0.035967241,-0.697716732,1.22437651,-1.860012586,1.544638415,0.886798323,-2.028093365,3.571051873,-0.726702483,-0.915915807,-1.550393429,-3.42077028,-0.451008703,0.75674329,-1.177011555,-1.570299833,-0.073243368,-4.512741464,-0.79833129,-4.695903515,5.094034922,-0.71923086,0.959140549,1.880869165,-3.466246192,-1.308449126,0.660778271,0.608650771,-0.354383332,-2.56740915
58,2.015773195,0.007805425,0.634615912,-1.535108116,4.691863062,0.157840437,-0.928879242,2.635182723,2.417211055,1.639825811,-2.323975821,-3.02522861,-2.879351284,-0.534726325,2.360541822,-0.789629178,-0.145819967,0.551698211,-0.546171678,-0.569534599,-0.99554026,0.105104829,2.181713777,-1.692329502,1.53372459,1.102858816,-1.185401662,0.189379784,1.501871341,1.049029429,-0.273148036,-3.251652366,0.998875646,2.183234361,-2.301788348,0.323589257,-1.019554611,-5.114987688,1.56428636,-3.293237547,4.033781129,2.158357398,2.011987708,1.819779346,-2.390567579,-0.401551406,1.898220931,2.006507508,0.636041869,-0.874496424
59,-0.112138969,0.383619112,-0.343356562,0.333710489,0.883253875,0.976058392,1.958562503,-2.350235784,0.464978418,-0.830046189,-0.206128987,-2.126206793,0.060460503,-0.130402301,-0.895448616,-0.339447461,-0.002192484,-0.090321616,-0.49734736,1.108737048,1.861943367,0.046602072,1.009927149,-0.444784915,2.794551465,0.125129108,-1.669891193,1.997540006,0.242706575,0.754351476,0.660804589,-2.165048066,1.789077311,0.617893191,1.438160099,0.007566331,-0.478102269,-1.553814462,0.37784514,-1.322581078,0.388357032,-0.658107931,0.238671814,-1.621120342,-1.056667947,-0.672479301,0.294571072,0.042242446,0.07187277,-0.634625835
60,1.267131643,-2.241895551,-0.875563086,-1.740365212,0.631515675,-0.403195112,0.699944152,0.99923533,1.347974664,1.554815673,-1.432620866,0.495484094,1.148594657,-2.069148255,0.779398974,-2.142598327,-1.184424571,-1.101255554,-1.887124538,-0.99488376,-0.46763382,-1.019841734,1.335193016,-1.130463451,-0.128202067,-0.429874533,-2.454087012,-0.519253563,0.652339312,2.06641178,0.468855788,-0.056406743,-1.299093515,-0.467852466,-1.093976215,-1.150434608,0.038819059,-3.040841045,1.809051652,-1.067407515,0.466770157,-1.280632416,4.751067092,-2.033581779,-1.556070383,0.72340274,1.995574672,-0.164939757,-0.277757419,-1.42777058
61,-1.291833237,2.799118225,-0.513381115,-1.51297139,2.343580465,1.08915584,-0.821123441,1.262815074,2.818232771,-1.492872879,-1.742220968,0.462946817,2.781370491,1.048710188,-0.969820208,-1.147605515,-0.063315722,-1.167916461,-0.383110978,-0.70636193,-2.723311414,-1.465436047,-0.100592616,-0.951092575,1.688034517,1.057871234,0.954358383,2.181923009,0.424239077,1.466586047,-0.341741481,-0.573548899,2.427727453,-0.615951454,-1.588511086,1.014996547,0.159458923,-0.364917612,2.044328146,-1.216526623,3.497108368,0.418423991,2.147950406,-0.474367329,0.623830553,-0.619136393,0.075297085,0.225986035,-1.29659211,-0.533022614
62,1.528333078,-0.538650993,0.957468404,-0.993092125,0.372503983,-1.64434092,0.548641809,0.264323798,-0.001149931,-2.405649773,0.211894304,0.594788399,-1.256861395,0.429328231,-0.855002746,0.109421839,1.147205841,0.537854851,0.290038118,0.229674608,-0.453580396,-0.935749895,0.059804217,-0.8092998,-1.232760377,-0.695966104,-0.746311686,-1.551595202,0.463420564,0.791372355,-0.60270996,-0.269603151,-1.493240518,1.064575066,0.61941835,-1.356333394,-0.902346677,-0.770813804,0.53305975,-0.154106298,-1.549434705,1.653090849,1.27393828,1.033897442,-3.105557143,0.141543229,1.920976635,-0.386555317,-0.016376489,0.727996241
63,-0.743822979,-0.124355862,-0.425705249,2.166693288,-0.944059171,1.86988426,-0.665440423,-1.286251866,-0.299814919,-1.039160818,0.293747779,-0.907795029,1.954980592,0.327098338,-0.394637477,0.72228925,-0.206694355,1.123283284,-2.655080929,0.439841852,-0.818778537,-1.475852566,-1.990195215,-0.065468417,-1.29852173,-0.0072183,1.479555305,0.877393185,-0.449103442,-0.570243791,-0.791662891,1.923192742,-0.522199601,0.1935733,-2.025062993,-0.576310505,0.564467441,0.722525675,-1.707069624,-0.77948219,-0.316647552,-0.450352906,-1.409322158,0.215058132,1.061318866,0.916406349,-2.579755714,-0.317810635,-0.201759505,0.859361356
64,-0.73557075,0.113537597,0.761988067,-1.230106816,-0.752812535,0.234893032,1.2309462,3.811214424,-0.973436779,-0.642795417,0.165026974,0.470274756,-0.447510291,-0.85391467,-0.283832824,-1.919110175,0.274442464,0.331119336,-0.566867367,2.08981477,-2.393448307,0.271916797,0.077923782,0.407347838,-0.809343747,0.791812637,-0.273042774,-1.808805138,0.95851232,-0.753381212,-1.762951576,0.50515679,-1.324818438,0.437490012,0.839289142,-2.32065828,-1.656136922,0.563109074,-0.799308766,-0.882635632,-0.924016442,-0.575964523,0.33505498,-0.508468297,-0.410060225,0.237533896,1.020630339,-0.194689983,-0.004948099,-0.413062296
65,-1.269676665,-0.330668898,-0.677459148,-0.096243871,-0.871832279,0.521215855,-0.402427537,-1.214039845,0.165813641,0.453779948,0.682408059,0.255269762,-1.389623255,2.056793995,-1.55182776,-1.234777262,-0.374113845,1.21193802,-1.382463058,-0.425188498,-1.009833295,0.735319305,-0.994415124,0.002318511,0.993710868,-0.29336935,-0.659492276,-0.531725199,1.193879361,1.094381415,0.493617131,-0.003572147,1.227983061,-1.343249906,0.830088748,-0.007263977,1.355732819,0.881591208,1.569533914,0.646841555,-1.738407435,-0.565342568,1.254239019,1.603449812,0.210154792,0.570470984,-1.811496427,0.374447704,-0.197650805,0.792289058
66,-0.009266606,1.019676114,0.799730935,0.226847102,-2.474174728,-1.164571147,0.626971276,-1.461651796,1.048897654,0.285598745,1.668185996,1.511379951,-0.168149853,1.265588975,-0.784732496,0.282173723,-1.979832808,-0.441228114,-0.057133432,1.329698731,-1.049701944,0.333190633,-1.399574116,0.879231505,0.840801651,-0.56414859,0.802049851,-1.515915624,-0.743433656,-0.670376834,0.347089596,0.580812927,0.412633122,1.145451556,-0.391362612,-0.698764069,3.073854041,0.36821683,0.712127923,0.952799878,-0.458150277,0.341450739,-0.977641554,0.548662279,1.436807408,1.203312719,-0.897643869,-0.699862228,1.162158872,0.245135169
67,-0.135854312,-0.473667531,0.938543101,-0.140263529,0.263245904,2.208172679,1.257457182,-0.025049834,1.185853791,-0.232597306,1.434368526,-0.779116566,1.783536604,1.428656638,-1.759485888,-0.942365586,-0.07912443,-0.398718238,-0.325438074,-0.210229026,0.976531264,0.137497354,0.695935632,-0.912113159,0.539782672,-1.611935844,-0.418332597,-1.107180867,-2.129467568,-0.922217589,0.857628013,-0.19577275,1.148595598,-0.150459306,-0.214063581,0.09773522,0.185357983,-0.254041281,0.403112683,1.395510681,0.306936822,-1.107471161,0.405696594,-1.276817071,-1.030801243,-1.863842137,1.267495229,0.803399961,1.350434439,0.97028757
68,-1.240845882,-2.661218031,-0.211315673,1.419041801,-1.698864803,-1.309871015,-1.438441408,-0.087236059,-0.656422328,2.082981538,1.861602987,-0.177059891,0.615079924,-1.566498138,1.554976025,-0.339882859,-0.96842755,-0.429053871,-0.045932749,1.219020924,-0.612904298,0.123398685,-1.25350916,1.525953342,-0.1241867,-1.029949457,0.836771521,-2.077920573,-0.688843927,-0.409719473,0.96538021,-0.70544475,-0.514824877,-1.694628109,-0.296165086,0.529179636,0.832313285,1.546867339,-0.223754956,1.52817777,-1.21744162,-1.503529976,0.118740235,-2.401133674,3.569502726,-0.220224047,-1.469831888,1.048212866,0.189167433,1.012983213
69,-0.751607534,2.132665501,-0.509619734,1.221450721,-1.35445137,0.928303864,1.271001809,-1.436168847,-1.725405008,0.423837971,1.56837506,3.259690945,-0.402789582,-0.005994675,0.027832357,-0.989462082,-0.079391446,-1.248410185,1.164761948,-0.429283596,-2.793352391,1.285823944,0.108264683,2.085107,-1.97975153,-2.494028279,0.712029529,-2.076690693,-0.034358065,-0.110316192,1.372281015,-0.911453352,-1.289359303,0.053818067,2.243377754,0.389153685,1.690866997,0.704230416,0.387925398,2.123759098,-3.725929453,-0.954695059,0.111867644,-0.312649365,2.164147898,1.09259744,0.219205059,0.989051987,-1.180131279,0.284816018
70,1.342014575,-0.305441518,-1.076092662,-1.152786894,1.708876871,-1.0177866,0.839807607,-0.286521289,2.142467056,-0.264266608,-0.039436465,-1.240779667,1.44222616,1.597332484,2.713751704,-0.938197951,-1.6970391,-0.810359382,0.695783745,-0.025626526,-2.939430773,-2.162504582,-1.662213042,-1.072296814,1.863939766,1.46529976,-0.433940895,0.423644769,0.537501841,-1.605953937,1.796504283,-1.551092935,1.370196459,0.34378611,-0.524182624,2.615485314,1.036983499,-1.635372693,1.277915122,-0.96961258,0.715716557,-1.011523229,-0.311764252,0.337357558,-1.550861664,-0.59481418,2.583279368,0.800616019,0.179675168,-2.557913486
71,1.445989664,-0.052282956,-0.087122602,-3.455390008,1.348770057,-0.142284275,0.463400288,2.838052153,0.811754064,0.242916965,-1.510384014,-0.804663971,0.555732922,-1.334781456,1.227250433,-1.104899414,-2.61091735,1.917361494,0.984397693,1.114063166,-0.503546817,-0.271184782,-0.164395292,-1.414601399,1.873891608,1.138480537,-2.124891746,1.954130719,-1.446743127,0.469281313,-0.084031484,-1.279021634,0.028228136,0.216881479,-1.930785372,-1.263813697,-1.89013556,-1.814707465,0.276338911,-2.671442387,0.463131755,-0.777873308,0.855750127,-0.030322166,-2.942436412,0.449002866,0.689827383,-0.534546284,-0.362684788,-0.890323681
72,1.96735389,-0.866131628,-1.240351958,-2.281845141,3.485141828,-0.948771422,1.802883032,0.901896909,3.103765937,-0.475593781,-2.270759229,-1.745045952,1.21417771,-1.311317494,4.030068861,-0.422532669,-1.467873561,1.987309933,1.100164308,0.480121057,-1.498811825,-1.251808078,2.781093291,-2.892280641,1.7410287,-0.61039799,-1.733709207,2.234350729,1.533970873,0.634689935,1.194673596,0.667209838,-1.128010356,0.684040105,-1.944352617,0.572580203,-0.106134823,-7.20405038,2.953486372,-3.698135096,3.51042837,-0.899125368,4.958531213,0.236820207,-3.395548121,-2.829504631,2.858321737,1.0942454,0.38032212,0.303733264
