,IDCOT3TR_Index#@#PX_LAST,IBOXIG_Index#@#PX_LAST,LD01TRUU_Index#@#PX_LAST,IDCOT1TR_Index#@#PX_LAST,IDCOT7TR_Index#@#PX_LAST,IDCOT20T_Index#@#PX_LAST,SPBDXUTR_Index#@#PX_LAST,LHVLTRUU_Index#@#PX_LAST,LTP5TRUU_Index#@#PX_LAST,BFU5TRUU_Index#@#PX_LAST,IBOXHY_Index#@#PX_LAST,JPEICORE_Index#@#PX_LAST,SPTR_Index#@#PX_LAST,SPE35CUN_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,NDDUJN_Index#@#PX_LAST,M1CXCAS_Index#@#PX_LAST,NDUECAXJ_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,MIMUTURN_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,M1CXBLRL_Index#@#PX_LAST,IBOV_Index#@#PX_LAST,COLCAP_Index#@#PX_LAST,SPBLPGPT_Index#@#PX_LAST,IPSA_Index#@#PX_LAST,LC07TRUU_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,PRTIPMEX_Index#@#PX_LAST,M00IMV$T_Index#@#PX_LAST,RU10VATR_Index#@#PX_LAST,M2USSNQ_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,RU10GRTR_Index#@#PX_LAST,DVGTR_Index#@#PX_LAST,PIPGUBER_Index#@#PX_LAST,PIPGCETE_Index#@#PX_LAST,PIPGFIX5_Index#@#PX_LAST,PIPGREA1_Index#@#PX_LAST,PIPGREA5_Index#@#PX_LAST,PIPGFX6M_Index#@#PX_LAST,LUACTRUU_Index#@#PX_LAST,LUATTRUU_Index#@#PX_LAST,LF98TRUU_Index#@#PX_LAST,BSEKTRUU_Index#@#PX_LAST,SPX_Index#@#PX_LAST,MXEU_Index#@#PX_LAST,MXJP_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,SBMT_Index#@#PX_LAST,NDUEEGFL_Index#@#PX_LAST,MN40MUE_Index#@#PX_LAST,RAG_Index#@#PX_LAST,MXEU000G_Index#@#PX_LAST,TPX_Index#@#PX_LAST,XAU_Curncy#@#PX_LAST,BCOMTR_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,DWGRSN_Index#@#PX_LAST,LPXDITU_Index#@#PX_LAST,CO1_Comdty#@#PX_LAST,CL1_Comdty#@#PX_LAST,LQD_US_EQUITY#@#PX_LAST,SHY_US_EQUITY#@#PX_LAST,IEF_US_Equity#@#PX_LAST,TLT_US_Equity#@#PX_LAST,TIP_US_Equity#@#PX_LAST,IEV_US_EQUITY#@#PX_LAST,EWJ_US_EQUITY#@#PX_LAST,EWC_US_Equity#@#PX_LAST,ILF_US_Equity#@#PX_LAST,EEM_US_EQUITY#@#PX_LAST,EWW_US_Equity#@#PX_LAST,EWZ_US_EQUITY#@#PX_LAST,IWD_US_Equity#@#PX_LAST,IWF_US_Equity#@#PX_LAST,IYR_US_Equity#@#PX_LAST,MXN_Curncy#@#PX_LAST,BRL_Curncy#@#PX_LAST,COP_Curncy#@#PX_LAST,PEN_Curncy#@#PX_LAST,CLP_Curncy#@#PX_LAST,EUR_Curncy#@#PX_LAST,JPY_Curncy#@#PX_LAST,CHN_Curncy#@#PX_LAST,UYU_Curncy#@#PX_LAST,BFCIUS_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,CHPMINDX_Index#@#PX_LAST,CNCPIYOY_Index#@#PX_LAST,CNFRBAL$_Index#@#PX_LAST,COMFCOMF_Index#@#PX_LAST,CONSCURR_Index#@#PX_LAST,CONSEXP_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,CONSSENT_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,CPURNSA_Index#@#PX_LAST,CSI_BARC_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,EUBCI_Index#@#PX_LAST,EUCCEMU_Index#@#PX_LAST,EUESEMU_Index#@#PX_LAST,EUICEMU_Index#@#PX_LAST,EUR_CURNCY#@#PX_LAST,EURUSD_BGN_Curncy#@#PX_LAST,EUSCEMU_Index#@#PX_LAST,FDDSSD_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,GJGB10_Index#@#PX_LAST,GJGB5_Index#@#PX_LAST,GT10_GOVT#@#PX_LAST,GT2_GOVT#@#PX_LAST,GT5_GOVT#@#PX_LAST,HG1_COMDTY#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,INJCJC_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,JCPTEFEY_Index#@#PX_LAST,JNC_SALE_Index#@#PX_LAST,JNCPT_Index#@#PX_LAST,JNCPTXFF_Index#@#PX_LAST,JNMBYOY_Index#@#PX_LAST,JNMTOY_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,JNWSDYOY_Index#@#PX_LAST,JPY_CURNCY#@#PX_LAST,MBAVCHNG_Index#@#PX_LAST,MXCPYOY_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,NAPMPMI_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,NFP_PCH_Index#@#PX_LAST,NFP_TCH_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,PRUSTOT_Index#@#PX_LAST,S_1_Comdty#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,USGG10YR_INDEX#@#PX_LAST,USGG30YR_INDEX#@#PX_LAST,USHBMIDX_Index#@#PX_LAST,USMMMNCH_Index#@#PX_LAST,USURTOT_Index#@#PX_LAST,VIX_INDEX#@#PX_LAST,W_1_Comdty#@#PX_LAST,COCPIYOY_Index#@#PX_LAST,COPIIYOY_Index#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,CHOVCHOV_Index#@#PX_LAST,PRCPI_Index#@#PX_LAST,PRCPYOY_Index#@#PX_LAST,PRCPMOM_Index#@#PX_LAST,PRUEUER_Index#@#PX_LAST,MXCPCHNG_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST,MXPIYOY_Index#@#PX_LAST
2009-07,81.52,168.18099999999995,1284.43,93.64,73.1962,63.1124,215.0,244.63,136.746,117.1,141.27700000000004,284.738,1612.31,1592.54,635.244,3625.55,3701.16,252.792,111.88,823.7289999999998,311.603,677.06,54765.7,1156.22,14092.0,3226.2,384.39,107.285,2481.33,1.25,1168.34,518.239,1183.79,611.65,369.457,1057.63,214.532,201.415,278.5,166.17700000000005,260.10200000000003,208.262,1798.42,1735.05,920.18,142.98,987.48,78.37,590.32,844.02,1341.74,463.127,318.15,356.779,67.84,950.26,954.0,253.663,365.57,3291.54,199.53,71.7,69.45,104.46,83.69,91.17,94.81,101.34,34.81,39.48,24.2,37.68,35.78,40.8,57.6,50.95,43.81,35.85,13.1917,1.8651,2036.6,2.986,540.73,1.4257,94.68,22.9,23.25,-1.901,-0.23,43.6,-1.8,10.63,26.0,70.5,63.2,2.9,66.0,1.5,-2.1,219.263,0.1,215.351,8.04,78.347,-3.02,-23.0,79.0,-30.2,1.4257,1.4257,-17.6,-180.68,0.25,0.0,1.419,0.7140000000000001,3.4810000000000003,1.115,2.516,262.35,-19.1,555.0,6111.0,-1.1,-9.1,-1.8,-1.7,6.1,-72.3,-4.2,-8.4,94.68,4.4,5.44,47.1,49.7,52.8,-287.0,-342.0,74.0,65.5,1134.0,11.4,3.4796,4.2983,17.0,-58.0,9.5,25.92,528.25,3.28,1.383,4.5,0.3,0.5,100.07,2.68,0.19,8.2,0.27,5.02,0.31,1.9
2009-08,82.29,172.083,1297.35,94.03,73.9185,64.6345,219.32,247.86,137.781,117.95,141.461,290.309,1670.52,1684.65,677.643,3768.22,3646.93,244.544,113.4,882.008,310.488,713.16,56489.0,1209.09,13955.4,3175.18,388.86,111.122,2583.7,1.22,1203.6,545.346,1215.31,619.28,377.12,1082.98,215.401,202.191,277.03,166.475,261.826,209.1,1831.4,1750.5,937.34,148.98,1020.63,82.11,597.76,839.46,1351.25,472.995,329.37,363.162,69.05,965.73,951.19,252.185,413.18,3654.7,214.99,69.65,69.96,105.33,83.92,91.6,96.6,101.76,36.69,40.88,23.78,38.37,35.31,42.43,58.21,53.72,44.66,40.58,13.3633,1.8804,2060.0,2.9530000000000003,553.65,1.4334,93.12,22.01,22.35,-1.481,-0.68,49.5,-1.2,15.712,28.0,66.6,65.0,2.8,65.7,1.4,-1.5,219.496,0.1,215.834,7.92,78.172,-2.59,-22.1,83.2,-26.5,1.4334,1.4334,-11.6,-103.555,0.25,0.0,1.31,0.614,3.399,0.972,2.387,280.8,-15.3,564.0,5970.0,-1.1,-6.2,-1.7,-1.9,6.1,-71.5,2.3,-8.5,93.12,-2.2,5.08,47.5,53.4,62.3,-212.0,-196.0,54.0,65.4,1100.0,14.58,3.3975,4.1782,18.0,-42.0,9.6,26.01,471.0,3.13,1.012,4.5,-1.0,0.5,99.87,1.87,-0.21,8.3,0.24,4.75,0.15,2.86
2009-09,82.85,175.543,1306.95,94.25,74.7126,66.2076,225.11,264.13,139.29,118.54,149.418,305.76,1732.86,1760.9,710.699,3703.32,3910.08,266.16200000000003,117.99,917.472,338.671,727.17,61517.9,1328.93,15144.2,3372.86,394.14,116.22,2686.68,1.14,1245.63,566.4159999999998,1254.95,642.98,393.16,1118.23,217.545,202.924,279.154,167.003,264.9,209.9,1863.91,1764.12,990.72,154.78,1057.08,84.28,563.47,914.05,1362.96,529.885,353.71,378.765,70.92,909.84,1007.7,256.153,439.09,3881.64,238.66,69.07,70.61,106.68,84.01,92.37,98.66,102.88,38.54,39.76,25.48,42.91,38.91,43.68,67.64,55.49,46.31,42.67,13.5115,1.767,1919.73,2.882,549.7,1.464,89.71,24.15,21.45,-1.067,0.28,46.6,-0.8,12.932,27.0,73.4,73.5,2.2,73.5,1.5,-1.3,219.92,0.2,215.969,7.0,76.653,-2.47,-19.2,85.6,-24.7,1.464,1.464,-9.2,-45.207,0.25,0.0,1.301,0.601,3.307,0.949,2.313,281.9,-12.0,554.0,5912.0,-1.4,26.2,-2.1,-2.1,4.5,-62.1,3.5,-7.9,89.71,-2.8,4.89,48.6,54.9,63.3,-143.0,-229.0,137.0,65.1,927.0,9.36,3.3053,4.0501,19.0,-35.0,9.8,25.61,457.5,3.21,-1.499,4.0,-1.1,0.5,99.78,1.2,-0.09,7.8,0.5,4.55,0.4,3.6
2009-10,83.08,175.315,1315.09,94.46,74.6768,64.5779,226.06,268.46,140.947,118.91,150.68,306.183,1700.67,1737.71,702.0060000000002,3610.45,3707.89,264.757,116.46,901.264,339.09,731.1,61545.5,1257.17,14213.5,3314.45,396.41,114.424,2638.88,1.09,1214.31,549.081,1245.57,623.95,387.835,1112.87,219.001,203.853,280.971,167.003,268.1,210.932,1877.01,1763.26,1008.5,156.05,1036.19,82.48,555.4,914.26,1372.19,538.549,360.68,371.73,70.68,894.67,1045.45,264.55400000000003,416.47,3780.12,225.2,75.2,77.0,105.68,84.02,91.99,95.78,104.01,37.66,38.2,23.85,43.07,37.57,43.6,68.83,53.71,45.72,40.55,13.1977,1.7612,1996.14,2.909,530.77,1.4719,90.09,25.25,20.8,-1.454,0.1,53.9,-0.5,23.988000000000003,25.0,73.7,68.6,2.9,70.6,1.7,-0.2,220.501,0.3,216.177,6.64,76.3,-2.23,-17.8,88.3,-21.5,1.4719,1.4719,-8.2,-176.363,0.25,0.0,1.415,0.679,3.385,0.893,2.31,295.55,-5.6,522.0,5649.0,-1.4,-20.1,-2.4,-2.2,4.4,-42.5,12.6,-6.8,90.09,8.2,4.5,53.5,57.6,64.3,-282.0,-209.0,15.0,65.0,978.0,10.4,3.3828,4.2253,17.0,-53.0,10.0,30.69,494.25,2.72,-4.081,4.0,-1.9,0.5,99.9,0.71,0.12,7.6,0.3,4.59,0.32,2.83
2009-11,84.55,177.891,1326.46,95.03,76.1616,65.2608,233.29,269.54,142.768,119.16,151.866,309.452,1802.68,1788.99,721.023,3573.43,3981.99,271.881,117.69,846.8839999999999,353.655,804.3,67044.4,1318.05,14129.0,3255.32,401.44,119.13,2746.71,0.98,1284.13,580.029,1317.4,666.46,411.661,1176.91,220.517,204.65,283.341,167.003,270.252,211.785,1903.86,1787.81,1018.66,159.87,1095.63,83.17,523.2,953.13,1390.69,583.979,364.63,392.937,71.51,839.94,1179.63,273.85900000000004,447.42,3884.26,235.34,78.47,77.28,107.25,84.33,93.06,96.63,106.57,39.33,38.24,25.91,47.87,40.52,47.91,76.47,56.79,48.57,43.42,12.9342,1.7557,2003.15,2.8805,497.05,1.5005,86.41,26.56,20.14,-0.91,-0.1,55.3,0.6,19.093,27.0,68.8,66.5,2.7,67.4,1.7,1.8,220.666,0.1,216.33,6.57,74.87899999999998,-2.0,-17.5,90.5,-19.2,1.5005,1.5005,-5.7,-120.287,0.25,0.0,1.266,0.545,3.2,0.667,2.001,314.85,3.4,475.0,5323.0,-1.3,10.8,-2.2,-1.9,3.8,-8.4,36.0,-5.0,86.41,2.1,3.86,51.2,55.4,55.4,3.0,12.0,40.0,65.0,1060.5,10.85,3.1978,4.1917,17.0,-29.0,9.9,24.51,567.5,2.37,-3.873,3.5,-2.3,0.5,99.79,0.29,-0.11,7.2,0.52,4.27,0.14,3.65
2009-12,82.34,176.107,1324.05,94.27,72.9586,61.1779,220.72,281.0,141.91299999999995,119.51,156.942,310.688,1837.5,1825.3,731.635,3600.99,4105.51,283.701,120.45,1010.85,367.622,826.5,68588.4,1366.85,14167.2,3581.42,396.43,121.597,2796.03,0.84,1309.08,590.293,1341.52,685.78,424.385,1186.56,221.528,205.548,285.1040000000001,167.297,276.646,212.738,1889.0,1741.11,1052.08,159.5,1115.1,88.28,569.35,989.47,1370.07,595.745,396.5,406.097,76.16,907.59,1096.98,279.279,478.34,4032.68,241.15,77.93,79.36,104.15,82.96,88.6,89.89,103.9,38.96,38.96,26.33,47.79,41.5,48.87,74.61,57.4,49.85,45.92,13.0914,1.7445,2043.79,2.888,507.45,1.4321,93.03,28.22,19.5,-0.51,-0.16,55.3,1.9,18.43,28.0,78.0,68.9,2.5,72.5,1.8,2.7,220.881,0.1,215.949,5.22,77.86,-1.77,-16.3,93.1,-16.6,1.4321,1.4321,-3.4,-91.41,0.25,0.0,1.295,0.473,3.839,1.139,2.681,334.65,8.6,468.0,4987.0,-1.5,-21.6,-2.2,-1.9,5.2,63.4,36.5,-3.8,93.03,-22.8,3.57,52.6,55.8,63.8,-226.0,-277.0,110.0,64.6,1039.75,11.1,3.8368,4.6411,16.0,-34.0,9.9,21.68,541.5,2.0,-2.19,3.5,-1.4,0.5,100.1,0.25,0.32,7.9,0.41,4.16,0.47,4.11
2010-01,83.81,178.22400000000005,1336.1,95.0,74.5914,62.7926,218.19,282.89,143.21200000000005,119.84,157.874,311.009,1771.4,1706.06,691.9689999999998,3669.34,3801.07,266.565,116.83,1052.3,347.119,777.59,65401.8,1363.67,14440.0,3808.96,402.46,116.342,2680.47,0.83,1275.36,573.692,1294.28,641.74,405.866,1159.94,223.563,206.359,289.921,168.917,278.638,213.628,1919.82,1768.63,1065.39,162.44,1073.87,85.7,564.93,933.59,1388.71,542.859,416.88,388.11800000000005,74.55,901.12,1081.2,258.953,452.88,3834.96,245.07,71.46,72.89,105.45,83.62,90.7,92.31,105.49,36.39,39.36,24.44,42.62,38.28,46.0,64.69,55.77,47.61,43.43,13.095,1.895,1981.9,2.857,524.75,1.3863,90.27,26.52,19.5,-0.634,0.27,59.0,1.5,14.168,25.0,81.1,70.1,2.8,74.4,1.6,2.6,220.633,-0.1,216.687,5.38,79.462,-1.5,-15.8,94.7,-14.3,1.3863,1.3863,-1.8,-42.63399999999999,0.25,0.0,1.325,0.5,3.5860000000000003,0.816,2.325,305.25,11.4,496.0,4796.0,-1.4,-9.9,-2.1,-2.0,4.9,189.4,36.8,-2.1,90.27,21.0,4.46,55.2,56.3,68.0,9.0,18.0,35.0,64.8,914.0,10.7,3.5844,4.4884,15.0,-15.0,9.8,24.62,474.0,2.1,0.483,3.5,-1.3,0.5,100.4,0.44,0.3,8.6,1.09,4.48,0.75,4.56
2010-02,84.28,178.767,1339.84,95.18,75.025,62.8399,218.24,282.95,142.984,119.97,157.32299999999995,315.613,1826.27,1674.71,677.1669999999998,3710.41,4019.62,267.905,118.07,923.13,348.34,810.84,66503.3,1391.02,14002.3,3827.44,403.98,117.824,2718.26,0.8,1302.42,591.8009999999998,1318.53,672.62,419.814,1188.92,225.615,207.079,293.4790000000001,169.671,280.834,214.382,1926.64,1775.62,1067.25,163.76,1104.49,85.37,559.79,935.93,1392.0,565.616,399.49,401.008,74.94,894.1,1117.59,268.567,478.25,3949.34,246.97,77.59,79.66,105.53,83.67,90.695,91.67,103.91,36.02,39.76,25.91,44.95,38.96,48.64,68.37,57.48,49.27,45.8,12.772,1.8076,1926.56,2.847,524.55,1.3631,88.97,26.8299,19.75,-0.219,0.98,57.3,2.7,7.612,25.0,81.8,68.4,2.7,73.6,1.3,2.1,220.731,0.0,216.741,5.54,80.362,-1.32,-17.4,95.4,-12.7,1.3631,1.3631,0.2,-220.909,0.25,0.0,1.305,0.505,3.614,0.816,2.303,326.85,11.3,488.0,4755.0,-1.3,10.7,-1.8,-1.8,2.2,217.4,35.1,-1.6,88.97,14.6,4.83,55.7,55.5,65.1,-58.0,-73.0,128.0,64.9,951.0,10.12,3.6117,4.5566,17.0,-7.0,9.8,19.5,506.5,2.09,-0.441,3.5,0.3,0.5,100.73,0.84,0.32,9.6,0.58,4.43,0.41,4.55
2010-03,83.54,179.545,1343.52,94.94,74.089,61.3016,215.7,292.85,143.066,120.2,161.659,323.648,1936.48,1781.87,722.3510000000001,3895.71,4351.63,287.301,125.11,1060.93,376.463,892.71,70371.5,1440.58,15129.0,3763.12,404.52,125.404,2886.6,0.76,1350.52,630.327,1392.23,722.15,444.098,1241.78,227.107,208.026,296.905,171.145,284.261,215.383,1932.4,1760.58,1100.71,167.92,1169.43,91.43,613.27,1010.33,1391.18,605.524,450.21,424.244,80.32,978.81,1113.25,265.231,523.69,4229.59,272.9,82.7,83.76,105.77,83.37,89.5,89.5,103.9,38.34,41.76,27.91,48.27,42.12300000000001,53.37,73.64,61.07,51.95,49.78,12.365,1.7813,1920.35,2.842,524.4,1.351,93.47,27.91,19.45,0.03,0.95,59.3,2.4,-7.2360000000000015,28.0,82.4,67.9,2.7,73.6,1.1,2.3,220.783,0.0,217.631,4.64,81.07300000000002,-1.04,-17.4,97.3,-9.9,1.351,1.351,1.6,-65.387,0.25,0.0,1.4,0.5589999999999999,3.828,1.02,2.545,355.35,11.2,459.0,4668.0,-1.2,54.2,-1.7,-1.8,2.1,262.2,37.2,-1.3,93.47,1.3,4.97,55.8,58.8,75.2,151.0,193.0,156.0,64.9,941.0,11.57,3.8257,4.7129,15.0,0.0,9.9,17.59,450.5,1.84,-0.17600000000000002,3.5,0.3,0.5,101.01,0.76,0.28,9.2,0.71,4.26,0.35,4.42
2010-04,84.34,182.701,1349.31,95.2,75.3004,63.3464,212.26,300.21,143.964,120.33,165.15,325.971,1967.05,1732.11,705.5939999999998,3889.62,4413.46,293.224,125.86,1145.78,381.024,894.95,67529.7,1467.26,15842.3,3865.45,409.01,125.615,2887.01,0.73,1362.19,646.637,1413.74,726.25,449.06,1269.5,228.833,208.815,299.931,170.94,283.079,216.224,1967.57,1779.03,1126.51,170.62,1186.69,90.16,615.79,1020.03,1399.25,603.304,461.32,429.709,79.64,987.04,1179.03,270.388,557.26,4402.55,277.96,87.44,86.15,107.31,83.54,90.72,92.13,106.06,36.83,41.56,28.23,47.87,42.05,52.99,72.2575,62.66,52.51,52.96,12.3109,1.7394,1956.75,2.8465,518.85,1.3294,93.85,28.54,19.2,-0.21,0.27,60.9,2.8,1.681,26.0,81.0,66.5,2.9,72.2,0.9,2.2,220.822,0.0,218.009,4.46,81.866,-0.61,-15.1,100.1,-7.3,1.3294,1.3294,5.9,-82.689,0.25,0.0,1.29,0.47,3.655,0.964,2.418,333.75,11.2,451.0,4695.0,-1.4,22.6,-1.5,-1.9,2.9,220.9,33.5,-0.2,93.85,4.0,4.27,54.8,58.1,78.0,170.0,221.0,291.0,65.2,989.5,11.26,3.6532,4.5172,19.0,36.0,9.9,22.05,491.75,1.98,0.28600000000000003,3.0,0.9,0.5,101.03,0.76,0.03,9.0,-0.32,3.93,0.11,4.61
2010-05,85.69,182.013,1345.28,95.64,77.4201,66.6432,205.6,285.53,143.227,119.93,158.77,320.93,1809.98,1521.46,618.135,3575.07,4109.68,268.627,113.48,998.447,347.51,835.05,63046.5,1444.54,14487.3,3886.86,410.86,113.706,2610.47,0.73,1282.58,593.486,1299.9,676.78,414.778,1178.3,230.615,209.594,305.322,170.101,283.248,217.027,1956.73,1809.46,1086.03,165.0,1089.41,85.04,548.06,926.4,1416.88,551.297,436.95,396.514,76.25,880.46,1216.3,251.669,526.54,4052.63,239.88,74.65,73.97,105.46,83.84,93.1,96.5,106.1,32.64,38.04,26.17,42.81,38.1,48.89,63.52,57.52,48.48,49.95,12.9346,1.8209,1971.98,2.845,530.35,1.2306,91.27,26.6299,19.15,-1.476,0.47,63.7,3.1,19.533,28.0,81.0,68.8,3.2,73.6,0.9,2.0,220.962,0.1,218.178,6.0,86.588,-0.4,-17.9,98.1,-6.1,1.2306,1.2306,2.6,-135.92700000000002,0.25,0.0,1.265,0.438,3.287,0.77,2.094,310.45,8.5,458.0,4553.0,-1.4,7.1,-1.4,-1.5,3.7,192.5,28.0,0.4,91.27,0.9,3.92,57.9,57.4,77.0,95.0,522.0,23.0,64.9,937.75,11.84,3.2848,4.2043,22.0,36.0,9.6,32.07,457.75,2.07,1.337,3.0,1.5,0.5,101.27,1.04,0.24,7.7,-0.63,3.96,0.23,5.06
2010-06,87.18,186.656,1352.59,96.08,79.8204,70.3144,206.51,290.81,144.291,120.03,161.445,327.494,1715.23,1511.82,613.513,3503.34,3895.3,273.184,112.8,1005.1,344.956,811.41,60935.9,1466.78,13985.0,4065.29,417.23,110.203,2520.96,0.74,1261.91,560.076,1255.14,639.79,391.9380000000001,1127.4,233.968,210.413,307.357,170.368,288.0490000000001,217.86,1998.43,1843.06,1099.55,170.07,1030.71,84.4,521.84,917.99,1434.66,532.841,421.19,373.782,76.88,841.42,1242.38,252.47,500.88,3935.68,231.53,75.01,75.63,108.46,84.12,95.67,101.75,106.91,31.35,36.8,24.87,41.42,37.32,47.89,61.83,54.21,45.83,47.21,12.9409,1.8047,1900.11,2.8255,546.04,1.2238,88.43,26.15,21.12,-1.758,2.21,61.8,2.9,20.022,29.0,85.6,69.8,2.8,76.0,0.9,1.1,221.194,0.1,217.965,6.23,86.01899999999998,-0.24,-17.4,98.9,-5.0,1.2238,1.2238,3.0,-68.422,0.25,0.0,1.091,0.354,2.9330000000000003,0.605,1.775,293.6,4.3,464.0,4484.0,-1.4,66.6,-1.0,-1.3,3.6,139.5,20.6,0.5,88.43,8.8,3.69,56.8,56.5,54.9,116.0,-140.0,23.0,64.6,948.5,11.41,2.9311,3.8885,16.0,20.0,9.4,34.54,464.75,2.25,2.129,3.0,1.2,1.0,101.53,1.64,0.25,7.6,-0.03,3.85,0.14,4.61
2010-07,88.17,190.478,1364.91,96.34,80.6819,69.8748,218.67,303.08,144.736,120.37,167.43599999999995,341.899,1835.4,1690.98,685.186,3628.05,4173.21,288.988,119.11,1155.87,373.682,859.24,67515.4,1571.62,14275.4,4364.15,422.63,119.17,2725.34,0.86,1322.3,597.993,1331.91,689.03,419.896,1199.3,237.519,211.274,311.952,171.08599999999996,291.797,218.751,2037.58,1855.63,1138.65,176.04,1101.6,88.5,529.06,991.41,1445.55,596.371,449.38,400.019,78.96,849.5,1181.0,269.573,549.11,4338.22,256.92,78.18,78.95,110.3,84.21,96.29,100.48,106.37,35.68,38.52,26.66,46.61,41.4,50.96,70.38,57.56,48.9,51.65,12.6453,1.7549,1843.5,2.82,521.25,1.3052,86.47,28.23,20.85,-0.878,0.14,64.2,3.3,28.73,26.0,76.5,62.3,2.7,67.8,0.9,1.2,221.363,0.1,218.011,5.43,81.539,0.03,-14.2,101.1,-3.0,1.3052,1.3052,5.4,-165.043,0.25,0.0,1.074,0.358,2.907,0.55,1.598,331.15,4.9,476.0,4467.0,-1.4,27.8,-1.2,-1.3,6.1,144.9,15.0,-0.1,86.47,1.3,3.64,58.6,56.1,55.6,93.0,-78.0,100.0,64.6,1052.5,11.74,2.9052,3.9881,14.0,16.0,9.4,23.5,661.5,2.24,1.823,3.0,2.2,1.5,101.9,1.82,0.36,7.0,0.22,3.74,0.21,4.99
2010-08,89.46,195.46400000000003,1370.17,96.53,83.3889,75.5399,220.51,301.48,144.627,120.6,166.438,350.522,1752.55,1622.15,659.7439999999998,3545.18,4091.84,285.681,116.54,1146.53,366.425,814.14,65145.4,1664.18,15153.3,4525.01,427.92,115.004,2623.59,1.04,1304.55,572.405,1288.02,659.29,400.291,1158.37,239.887,212.105,315.184,171.9,294.53,219.629,2077.99,1892.89,1139.06,178.77,1049.33,87.19,500.77,970.05,1448.06,583.224,444.98,379.716,78.82,804.67,1247.4,262.712,542.25,4330.22,244.03,74.64,71.92,113.0,84.34,99.26,108.56,108.24,33.99,37.52,26.1,45.21,40.06,48.09,67.75,55.13,46.61,50.98,13.2046,1.7559,1826.45,2.797,502.75,1.268,84.2,29.26,20.8,-0.94,0.42,59.8,3.5,20.036,28.0,78.3,62.9,2.7,68.9,0.9,1.1,221.509,0.1,218.312,5.99,83.20200000000001,0.22,-11.7,102.0,-2.1,1.268,1.268,5.0,-90.526,0.25,0.0,0.971,0.261,2.47,0.473,1.3330000000000002,336.1,3.8,467.0,4509.0,-1.4,18.5,-1.0,-1.1,5.4,170.0,46.7,0.0,84.2,2.7,3.68,61.2,56.4,61.8,133.0,-16.0,85.0,64.7,1008.0,11.83,2.4683,3.5155,13.0,-8.0,9.5,26.05,652.5,2.31,1.982,3.0,2.6,2.0,102.17,2.31,0.27,7.4,0.28,3.69,0.1,4.63
2010-09,89.87,197.232,1377.28,96.69,83.3969,73.8237,230.78,311.86,145.519,120.86,171.52,356.421,1908.95,1792.94,734.165,3707.45,4409.36,318.015,126.31,1321.8,407.145,901.9,69429.8,1769.5,17867.4,4795.38,429.28,126.006,2868.23,0.8,1397.31,616.814,1403.91,727.57,442.902,1254.63,242.272,212.952,318.27,172.77700000000004,298.513,220.512,2092.52,1893.29,1173.38,181.75,1141.2,90.01,517.05,1075.53,1442.13,644.51,457.3,420.726,81.56,829.51,1308.54,281.785,567.5,4638.64,276.16,82.31,79.97,113.09,84.37,99.01,105.51,109.06,37.85,39.54,28.03,50.54,44.77,52.99,76.94800000000002,58.99,51.37,52.88,12.5936,1.7079,1802.18,2.7861,483.55,1.3634,83.53,32.9,20.3,-0.7509999999999999,0.99,61.8,3.6,16.875,28.0,79.6,60.9,2.2,68.2,0.8,1.1,221.711,0.1,218.439,5.29,78.72,0.31,-11.3,103.1,-1.3,1.3634,1.3634,7.1,-34.607,0.25,0.0,0.94,0.268,2.512,0.426,1.265,365.15,3.6,459.0,4431.0,-1.3,3.9,-0.6,-1.0,5.8,113.6,-4.1,-0.1,83.53,-0.8,3.7,58.0,55.3,69.8,110.0,-63.0,212.0,64.6,1106.75,11.67,2.5098,3.6849,13.0,10.0,9.5,23.7,674.0,2.28,2.271,3.0,1.9,2.5,102.14,2.37,-0.03,7.6,0.52,3.65,0.36,4.12
